code,review
"@@ -17,12 +17,17 @@ import com.google.inject.Binder; import com.google.inject.Module; import com.google.inject.Scopes; +import static io.airlift.configuration.ConfigBinder.configBinder; +import static org.weakref.jmx.guice.ExportBinder.newExporter; + public class EventListenerModule implements Module { @Override public void configure(Binder binder) { + configBinder(binder).bindConfig(EventListenerConfig.class); binder.bind(EventListenerManager.class).in(Scopes.SINGLETON); + newExporter(binder).export(EventListenerManager.class).withGeneratedName(); } } ",No need to add this since `EventListenerManager` doesn't have any `@Managed` annotations.
"@@ -133,6 +133,17 @@ func (ms *Status) Start() error { return nil } + exists, err = ms.hasActionData() + if err != nil { + ms.updateErr(err.Error(), Unable to detect migration status) + return err + } + if exists { + ms.update(Starting migration of actions to the event-feed-service) + go ms.migrateAction() + return nil + } + return nil } ",The migration runs in the background and does not prevent the ingest-service for starting fully while migrating the actions.
"@@ -112,6 +112,15 @@ public abstract class HttpClientTracer<REQUEST, CARRIER, RESPONSE> extends BaseT super.endExceptionally(span, throwable, -1); } + /** Convenience method primarily for bytecode instrumentation. */ + public void endMaybeExceptionally(Context context, RESPONSE response, Throwable throwable) { + if (throwable != null) { + endExceptionally(context, throwable); + } else { + end(context, response); + } + } + private Span internalStartSpan( Context parentContext, REQUEST request, String name, long startTimeNanos) { SpanBuilder spanBuilder = ","I'd put this method in a PR with at least one usage of it - inClientSpan / withClientSpan are quite clear here, but not this method which isn't used. One way to keep PRs small is to change just one usage in one PR, and remaining usages in a mechanical way in another."
"@@ -48,10 +48,10 @@ namespace System.Text.Json.Serialization.Converters // Read method would have thrown if otherwise. Debug.Assert(tokenType == JsonTokenType.PropertyName); + ReadOnlySpan<byte> unescapedPropertyName = JsonSerializer.GetPropertyName(ref state, ref reader, options); JsonPropertyInfo jsonPropertyInfo = JsonSerializer.LookupProperty( obj, - ref reader, - options, + unescapedPropertyName, ref state, out bool useExtensionProperty); ","Note that `GetPropertyName` is marked with `AggressiveInline` but `LookupProperty` is not (it used to be, but there became 4 references to it over time causing code bloat)."
"@@ -27,6 +27,7 @@ return array( 'logout' => Log out, 'logoutok' => You have been logged out., 'logouterror' => We couldn't log you out. Please try again., + 'session_expired' => Your session has expired. Please reload the page to log in., 'loggedinrequired' => You must be logged in to view the requested page., 'adminrequired' => You must be an administrator to view the requested page., ",Reloading the page won't always prompt for login.
"@@ -117,8 +117,6 @@ class Collection(ModelBase): objects = CollectionManager() - top_tags = TopTags() - class Meta(ModelBase.Meta): db_table = 'collections' unique_together = (('author', 'slug'),) ",The `TopTags` at the beginning of the file is now unused and can be removed as well.
"@@ -179,6 +179,12 @@ $array = array('rowid' => 'ID', 'ref' => 'Ref', 'label' => 'Label', 'datec' => ' print $form->selectarray('TAKEPOS_SORTPRODUCTFIELD', $array, (empty($conf->global->TAKEPOS_SORTPRODUCTFIELD) ? 'rowid' : $conf->global->TAKEPOS_SORTPRODUCTFIELD), 0, 0, 0, '', 1); print </td></tr>\n; +print '<tr class=oddeven><td>'; +print $langs->trans('TakeposGroupSameProduct'); +print '<td colspan=2>'; +print ajax_constantonoff(TAKEPOS_GROUP_SAME_PRODUCT, array(), $conf->entity, 0, 0, 1, 0); +print </td></tr>\n; + $substitutionarray = pdf_getSubstitutionArray($langs, null, null, 2); $substitutionarray['__(AnyTranslationKey)__'] = $langs->trans(Translation); $htmltext = '<i>'.$langs->trans(AvailableVariables).':<br>'; ","If you use (and we should from v12) the new feature forcereload (param 1 at position 6), it means clicking on image is enough to switch. This also means you don't have to make the $res = dolibarr_set_const($db, 'TAKEPOS_GROUP_SAME_PRODUCT', ... when you click on save button or you will erase the setup"
"@@ -23,7 +23,7 @@ angular.module('<%=angularAppName%>') var url = '//' + loc.host + loc.pathname + 'websocket/tracker';<% if (authenticationType == 'oauth2') { %> /* globals localStorage */ /*jshint camelcase: false */ - var authToken = JSON.parse(localStorage.getItem('ls.token')).access_token; + var authToken = JSON.parse(localStorage.getItem('jhi-authenticationToken')).access_token; url += '?access_token=' + authToken;<% } %> var socket = new SockJS(url); stompClient = Stomp.over(socket); ",shouldnt this be `$localStorage.authenticationToken` ? @cicoub13
"@@ -1335,7 +1335,13 @@ class CheckoutDeliveryMethodUpdate(BaseMutation): ), ) - delivery_method = convert_to_shipping_method_data(shipping_method) + delivery_method = convert_to_shipping_method_data( + shipping_method, + shipping_models.ShippingMethodChannelListing.objects.filter( + shipping_method=shipping_method, + channel=checkout_info.channel, + ).get(), + ) cls._check_delivery_method( checkout_info, lines, shipping_method=delivery_method, collection_point=None ) ",Wouldn't be better to have here `.first()`? I don't see any try/catch here
"@@ -210,6 +210,7 @@ func (o *RollbackOptions) Run() error { return err } target = deployment + configName = r.Name } if target == nil { return fmt.Errorf(%s is not a valid deployment or deployment config, o.TargetName) ",add default or check if the `configName` is not empty
"@@ -28,9 +28,9 @@ module Idv end def render_document_capture_cancelled - failure(I18n.t('errors.doc_auth.document_capture_cancelled')) mark_steps_incomplete redirect_to idv_url + failure(I18n.t('errors.doc_auth.document_capture_cancelled')) end def render_step_incomplete_error ","Arguably we could remove `link_sent` from `HYBRID_FLOW_STEPS` since it's not having any effect here anyways, but I don't think it hurts anything to keep."
"@@ -41,7 +41,7 @@ var handlerRegistry = b.Build<MessageHandlerRegistry>(); var messageTypesHandled = GetMessageTypesHandledByThisEndpoint(handlerRegistry, conventions, settings); var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList(); - return new ApplySubscriptions(typesToSubscribe); + return new ApplySubscriptions(typesToSubscribe, settings.ExcludedTypes); }); } ",`var typesToSubscribe = messageTypesHandled.Where(eventType => !requireExplicitRouting || publishers.GetPublisherFor(eventType).Any()).ToList();` this part needs to be changed.
"@@ -26,10 +26,7 @@ public final class Jetty11Singletons { INSTRUMENTER = ServletInstrumenterBuilder.<HttpServletRequest, HttpServletResponse>create() .addContextCustomizer( - (context, request, attributes) -> { - context = ServerSpanNaming.init(context, CONTAINER); - return new AppServerBridge.Builder().init(context); - }) + (context, request, attributes) -> new AppServerBridge.Builder().init(context)) .build(INSTRUMENTATION_NAME, Servlet5Accessor.INSTANCE); private static final JettyHelper<HttpServletRequest, HttpServletResponse> HELPER = ","should `ServerSpanNaming.get()` context customizer be added here? I notice it's missing in some cases and included in others, but not clear to me why"
"@@ -14,7 +14,8 @@ * limitations under the License. */ -import {Messaging, WindowPortEmulator} from './messaging.js'; +import {Messaging, WindowPortEmulator} from './messaging'; +import {TouchHandler} from './touch_handler'; import {getAmpDoc} from '../../../src/ampdoc'; import {isIframed} from '../../../src/dom'; import {listen, listenOnce} from '../../../src/event-helper'; ",Please change file name to `touch-handler`.
"@@ -822,9 +822,7 @@ public class GlueHiveMetastore private static List<String> buildPartitionNames(List<Column> partitionColumns, List<Partition> partitions) { - return partitions.stream() - .map(partition -> makePartitionName(partitionColumns, partition.getValues())) - .collect(toList()); + return mappedCopy(partitions, partition -> makePartitionName(partitionColumns, partition.getValues())); } /** ","We could keep this as `toImmutableList()`. Moving away from streams simply to pre-size the output list, in code that's already doing expensive RPC calls, is a hard sell from a code readability standpoint."
"@@ -69,7 +69,7 @@ public class PluginSubtypeMarker extends AbstractProcessor { try { write(e); } catch (IOException x) { - processingEnv.getMessager().printMessage(Kind.ERROR, Functions.printThrowable(x), e); + processingEnv.getMessager().printMessage(Diagnostic.Kind.ERROR, Functions.printThrowable(x), e); } } } ",Not to be confused with `hudson.util.FormValidation.Kind`.
"@@ -100,6 +100,11 @@ class Api < Roda render_with_games end + r.on 'title', String do |title| + request.params['title'] = title + render(pin: request.params['pin'], games: Game.home_games(user, **request.params).map(&:to_h)) + end + r.on 'game', Integer do |id| halt(404, 'Game not found') unless (game = Game[id]) ",why do you do this?
"@@ -394,6 +394,14 @@ def _perform_kumascript_request(request, response_headers, document_locale, response_headers['X-Kumascript-Caching'] = ( '200 OK, Age: %s' % resp.headers.get('age', 0)) + # We defer bleach sanitation of kumascript content all the way + # through editing, source display, and raw output. But, we still + # want sanitation, so it finally gets picked up here. + resp_body = bleach.clean( + resp_body, attributes=ALLOWED_ATTRIBUTES, tags=ALLOWED_TAGS, + strip_comments=False + ) + # Cache the request for conditional GET, but use the max_age for # the cache timeout here too. cache.set_many({ ",This is to sanitize the HTML in the EJS templates?
"@@ -82,7 +82,7 @@ class MeshMovingTestCase(KratosUnittest.TestCase): MESH_VELOCITY_X, MESH_VELOCITY_Y, MESH_VELOCITY_Z], - output_file_name : \+result_file_name+\, + output_file_name : \+result_file_name.replace(\\, \\\\)+\, model_part_name : Probe_1, time_frequency : 0.1, use_node_coordinates : true ","ouch sorry guys this is my bad, I didn't know how to do this in a portable way :/ Would you say this is a good solution?"
"@@ -279,11 +279,16 @@ public class Task implements Runnable { @SuppressWarnings(unchecked) Class<? extends DataPublisher> dataPublisherClass = (Class<? extends DataPublisher>) Class.forName( this.taskState.getProp(ConfigurationKeys.DATA_PUBLISHER_TYPE, ConfigurationKeys.DEFAULT_DATA_PUBLISHER_TYPE)); - DataPublisher publisher = closer.register(DataPublisher.getInstance(dataPublisherClass, this.taskState)); + SingleTaskDataPublisher publisher = + closer.register(SingleTaskDataPublisher.getInstance(dataPublisherClass, this.taskState)); LOG.info(Publishing data from task  + this.taskId); publisher.publish(this.taskState); + } catch (IOException e) { + throw closer.rethrow(e); } catch (Throwable t) { + LOG.error(String.format(To publish data in task, the publisher class (%s) must extend %s, + ConfigurationKeys.DATA_PUBLISHER_TYPE, SingleTaskDataPublisher.class.getSimpleName()), t); throw closer.rethrow(t); } finally { closer.close(); ","This requires data publishers to be of type SingleTaskDataPublisher. If any user is already using a DataPublisher that is not of this type, Gobblin would fail."
"@@ -49,6 +49,8 @@ def sanitize(x: Any) -> Any: # pylint: disable=invalid-name,too-many-return-sta elif isinstance(x, (list, tuple)): # Lists and Tuples need their values sanitized return [sanitize(x_i) for x_i in x] + elif isinstance(x, type(None)): + return None else: raise ValueError(cannot sanitize {} of type {}.format(x, type(x))) ",Would `elif x is None` work?
"@@ -1,5 +1,5 @@ # -*- encoding : utf-8 -*- -class RemoveDefaultValueFromRequestCreatedAtAndRequestUpdatedAtOnRequestSummary < !rails5? ? ActiveRecord::Migration : ActiveRecord::Migration[4.2] # 4.1 +class RemoveDefaultValueFromRequestCreatedAtAndRequestUpdatedAtOnRequestSummary < ActiveRecord::Migration[4.2] # 4.1 def up change_column_default :request_summaries, :request_created_at, nil change_column_default :request_summaries, :request_updated_at, nil ",Line is too long. [117/80]
"@@ -359,7 +359,7 @@ namespace System.Xml.Serialization _writer.Write(if (type == typeof(); _writer.Write(CodeIdentifier.GetCSharpName(type)); _writer.Write()) return new ); - _writer.Write((string)serializers[xmlMappings[i].Key]); + _writer.Write((string)serializers[xmlMappings[i].Key!]!); _writer.WriteLine(();); } } ","At line 331, you do `(string?)` and here you do `!`? Maybe both are fine, just something I noticed. Not sure if it needs to be changed."
"@@ -1,9 +1,15 @@ 'use strict'; angular.module('<%=angularAppName%>') - .controller('HomeController', function ($scope, Principal) { + .controller('HomeController', function ($scope, Principal, $state, LoginService) { Principal.identity().then(function(account) { $scope.account = account; $scope.isAuthenticated = Principal.isAuthenticated; }); + + $scope.login = LoginService.open; + + $scope.register = function () { + $state.go('register'); + }; }); ","why is this required, register will still work as normal link??"
"@@ -47,10 +47,15 @@ def is_optimizer_op(op): class CollectiveHelper(object): - def __init__(self, role_maker, nrings=1, wait_port='6174'): + def __init__(self, + role_maker, + nrings=1, + wait_port='6174', + use_pipeline=False): self.nrings = nrings self.wait_port = wait_port self.role_maker = role_maker + self.use_pipeline = use_pipeline def update_startup_program(self, startup_program=None): self.startup_program = startup_program ","Create a new `PipelineHelper` to do compile, which could inherited from `CollectiveHelper`. As `PipelineHelper` is specific for pipeline, it could be put into corresponding meta optimizer."
"@@ -167,7 +167,7 @@ func NewClients(cfg *common.Config) ([]Connection, error) { } if proxyURL := config.Transport.Proxy.URL; proxyURL != nil { - logp.Info(using proxy URL: %s, proxyURL) + logp.Info(using proxy URL: %s, proxyURL.URI().String()) } params := config.Params ",we already implement `String` on proxyURL. No need to change that line.
"@@ -47,8 +47,8 @@ Menu.prototype._init = function () { this.delegate = delegate } -Menu.prototype.popup = function (options) { - if (options == null || typeof options !== 'object') { +Menu.prototype.popup = function (options = {}) { + if (typeof options !== 'object') { throw new TypeError('Options must be an object') } let {window, x, y, positioningItem, callback} = options ","We still need the `null` check here, `null` won't be defaulted and `typeof null === 'object'`"
"@@ -18,3 +18,13 @@ class ProductErrorCode(Enum): VARIANT_NO_DIGITAL_CONTENT = variant_no_digital_content CANNOT_MANAGE_PRODUCT_WITHOUT_VARIANT = cannot_manage_product_without_variant PRODUCT_NOT_ASSIGNED_TO_CHANNEL = product_not_assigned_to_channel + + +class CollectionErrorCode(Enum): + DUPLICATED_INPUT_ITEM = duplicated_input_item + GRAPHQL_ERROR = graphql_error + INVALID = invalid + NOT_FOUND = not_found + REQUIRED = required + UNIQUE = unique + CANNOT_MANAGE_PRODUCT_WITHOUT_VARIANT = cannot_manage_product_without_variant ",Do you use this error code somewhere? It doesn't sound like an error code for collection.
"@@ -1090,6 +1090,14 @@ Colorblind5 = Colorblind8[:5] Colorblind4 = Colorblind8[:4] Colorblind3 = Colorblind8[:3] +# Bokeh palette created from colors of shutter logo +BokehPalette7 = ('#EC1557', '#F05223', '#F6A91B', '#A5CD39', '#20B254', '#00AAAE', '#892889') +BokehPalette6 = BokehPalette7[:6] +BokehPalette5 = BokehPalette7[:5] +BokehPalette4 = BokehPalette7[:4] +BokehPalette3 = BokehPalette7[:3] + + YlGn = { 3: YlGn3, 4: YlGn4, 5: YlGn5, 6: YlGn6, 7: YlGn7, 8: YlGn8, 9: YlGn9 } YlGnBu = { 3: YlGnBu3, 4: YlGnBu4, 5: YlGnBu5, 6: YlGnBu6, 7: YlGnBu7, 8: YlGnBu8, 9: YlGnBu9 } GnBu = { 3: GnBu3, 4: GnBu4, 5: GnBu5, 6: GnBu6, 7: GnBu7, 8: GnBu8, 9: GnBu9 } ","I think I'd prefer just `Bokeh` since everything in here is a palette, `BokehPalette` seems a bit redundant"
"@@ -24,10 +24,9 @@ class StrConv(NodeVisitor[str]): def __init__(self, show_ids: bool = False) -> None: self.show_ids = show_ids + self.id_mapper = None # type: IdMapper if show_ids: self.id_mapper = IdMapper() - else: - self.id_mapper = None def get_id(self, o: object) -> int: return self.id_mapper.id(o) ","Why not Optional? (Currently mypy ignores the None initialization but we may change that, and it seems to me this function can definitely return with `id_mapper` still None."
"@@ -277,7 +277,7 @@ public final class LogoutManagerImpl implements LogoutManager { * @param url The url to send the message to * @param message Message to send to the url */ - public LogoutHttpMessage(final URL url, final String message) { + LogoutHttpMessage(final URL url, final String message) { super(url, message, LogoutManagerImpl.this.asynchronous); setContentType(MediaType.APPLICATION_FORM_URLENCODED_VALUE); } ",Why removing the `public` keyword?
"@@ -263,10 +263,7 @@ define([ op = ast.operator; left = createRuntimeAst(expression, ast.left); right = createRuntimeAst(expression, ast.right); - if (op === '+' || op === '-' || op === '*' || - op === '/' || op === '%' || op === '===' || - op === '!==' || op === '>' || op === '>=' || - op === '<' || op === '<=') { + if (binaryOperators.indexOf(op) > -1) { node = new Node(ExpressionNodeType.BINARY, op, left, right); } else { //>>includeStart('debug', pragmas.debug); ","This may have hurt compiling performance, which will be important for the responsive of a UI generating styles. I don't know for sure so we can see what a profile looks like later; at the least, we can order the linear search so the most common operators are first."
"@@ -664,6 +664,8 @@ public class RegisterMinionActionTest extends JMockBaseTestCaseWithUser { will(returnValue(Optional.of(MINION_ID))); allowing(saltServiceMock).getMachineId(MINION_ID); will(returnValue(Optional.of(MACHINE_ID))); + allowing(saltServiceMock).getGrains(with(any(String.class)), with(any(TypeToken.class)),with(any(String[].class))); + will(returnValue(Optional.of(new MinionStartupGrains(Optional.of(MACHINE_ID), true)))); allowing(saltServiceMock).syncGrains(with(any(MinionList.class))); allowing(saltServiceMock).syncModules(with(any(MinionList.class))); allowing(saltServiceMock).getGrains(MINION_ID); ","Indentation seems off here and in other places in this file, please double check them all."
"@@ -888,8 +888,12 @@ int capi_rsa_sign(int dtype, const unsigned char *m, unsigned int m_len, /* Now cleanup */ err: + if (hash) CryptDestroyHash(hash); + if (hprov && hprov != capi_key->hprov) + CryptReleaseContext(hprov, 0); + return ret; } ",I'd be nice to indent this line.
"@@ -9,6 +9,8 @@ Runs a full pipeline using MNE-Python: - forward model computation - source reconstruction using dSPM on the contrast : faces - scrambled +Note that this example does quite a bit of processing, so even on a very +fast machine it can take over 10 minutes to complete.  # Authors: Alexandre Gramfort <alexandre.gramfort@telecom-paristech.fr> # Denis Engemann <denis.engemann@gmail.com> ",A bit exaggerated. Maybe remove the 'very'.
"@@ -657,5 +657,5 @@ crt_proc_out_common(crt_proc_t proc, crt_rpc_output_t *data) rc = crt_proc_output(rpc_priv, proc); out: - return rc; + return crt_der_2_hgret(rc); } ",Same here regarding line 614
"@@ -29,7 +29,9 @@ public class ErrorHandlerAdvice { @Advice.Argument(0) Context ctx, @Advice.Argument(1) Throwable throwable) { Optional<Span> span = ctx.maybeGet(Span.class); if (span.isPresent()) { - DECORATE.onError(span.get(), throwable); + // TODO this emulates old behaviour of BaseDecorator. Has to review + span.get().setStatus(Status.UNKNOWN); + TRACER.addThrowable(span.get(), throwable); } } } ",Or remove status :-)
"@@ -266,9 +266,8 @@ class JvmTarget(Target, Jarable): @property def resources(self): - # TODO(John Sirois): Consider removing this convenience: - # https://github.com/pantsbuild/pants/issues/346 - # TODO(John Sirois): Introduce a label and replace the type test? + # TODO: We should deprecate this method, but doing so will require changes to JVM publishing. + # see https://github.com/pantsbuild/pants/issues/4568 return [dependency for dependency in self.dependencies if isinstance(dependency, Resources)] @property ",s/deprecate/kill/? It's not public API.
"@@ -2163,7 +2163,7 @@ namespace TTD Js::CallInfo callInfo(static_cast<Js::CallFlags>(generatorInfo->arguments_callInfo_flags), generatorInfo->arguments_callInfo_count, false /*unusedBool*/); - Js::Arguments arguments(callInfo, (Js::Var*)argVals); + Js::Arguments arguments(callInfo, unsafe_write_barrier_cast<Js::Var*>(argVals)); // TODO: BUGBUG - figure out how to determine what the prototype was. Just use GetNull() for now Js::RecyclableObject* prototype = ctx->GetLibrary()->GetNull(); ",This matches the pattern from the recent change to lib/Runtime/Library/BoundFunction.cpp
"@@ -30,7 +30,7 @@ module Idv end def message - t('headings.lock_failure') + nil end def next_steps ",What is going on here? Why did we remove this translation?
"@@ -61,9 +61,13 @@ public class AddProjectAction implements QProfileWsAction { @Override public void handle(Request request, Response response) throws Exception { AddProjectRequest addProjectRequest = toWsRequest(request); - String profileKey = projectAssociationFinder.getProfileKey(addProjectRequest.getLanguage(), addProjectRequest.getProfileName(), addProjectRequest.getProfileKey()); - String projectUuid = projectAssociationFinder.getProjectUuid(addProjectRequest.getProjectKey(), addProjectRequest.getProjectUuid()); - profileProjectOperations.addProject(profileKey, projectUuid, userSession); + + try (DbSession dbSession = dbClient.openSession(false)) { + String profileKey = projectAssociationFinder.getProfileKey(addProjectRequest.getLanguage(), addProjectRequest.getProfileName(), addProjectRequest.getProfileKey()); + ComponentDto project = projectAssociationFinder.getProject(dbSession, addProjectRequest.getProjectKey(), addProjectRequest.getProjectUuid()); + profileProjectOperations.addProject(dbSession, profileKey, project); + } + response.noContent(); } ",You could even have gone further by loading only once the quality profile because currently : - It's loaded by projectAssociationFinder.getProfileKey - It's loaded again by profileProjectOperations.addProject But that could be part of another refactoring
"@@ -130,6 +130,18 @@ function _conferenceFailed({ dispatch, getState }, next, action) { break; } + case JitsiConferenceErrors.CONFERENCE_RESTARTED: { + const reason = 'Restart initiated because of a bridge failure'; + + if (enableForcedReload) { + dispatch(showErrorNotification({ + description: reason, + titleKey: 'dialog.sessionRestarted' + })); + } + + break; + } case JitsiConferenceErrors.CONNECTION_ERROR: { const [ msg ] = error.params; ",Optional style: I'd put the text in the description bellow without defining a variable for it.
"@@ -1,12 +1,12 @@ -import core +import contextlib + import proto.framework_pb2 as framework_pb2 +import core from framework import OpProtoHolder, Variable, Program, Operator from initializer import Constant, Normal, Xavier, Initializer from paddle.v2.fluid.layer_helper import LayerHelper, unique_name -import re -import cStringIO +from registry import layer_registry from param_attr import ParamAttr -import contextlib __all__ = [ 'fc', 'data', 'cross_entropy', 'conv2d', 'pool2d', 'embedding', 'concat', ","The name should be `register_layer`, it's more meaningful."
"@@ -373,11 +373,12 @@ class ConstraintBuilderVisitor(TypeVisitor[List[Constraint]]): cb = infer_constraints(template.args[0], item, SUPERTYPE_OF) res.extend(cb) return res + elif isinstance(actual, TupleType) and self.direction == SUPERTYPE_OF: + return infer_constraints(template, actual.fallback, self.direction) elif (isinstance(actual, TupleType) and template.type.is_protocol and self.direction == SUPERTYPE_OF): if mypy.subtypes.is_subtype(actual.fallback, erase_typevars(template)): - res.extend(infer_constraints(template, actual.fallback, self.direction)) - return res + return infer_constraints(template, actual.fallback, self.direction) return [] else: return [] ","I don't see how this branch can ever be entered - when this condition is true, the condition of the branch above will be true, and this won't get entered."
"@@ -14,6 +14,17 @@ namespace Dynamo.Search { protected readonly Dictionary<V, Dictionary<string, double>> entryDictionary = new Dictionary<V, Dictionary<string, double>>(); + + private bool experimentalSearch = false; + + /// <summary> + /// Indicates whether experimental search mode is turned on. + /// </summary> + internal bool ExperimentalSearch + { + get { return experimentalSearch; } + set { experimentalSearch = value; } + } /// <summary> /// All the current entries in search. ",When implementing my own debug mode VS suggested; internal bool ExperimentalSearch { get; set; } = false;
"@@ -26,4 +26,4 @@ class Jsoncpp(CMakePackage): depends_on('python', type='test') def cmake_args(self): - return ['-DBUILD_SHARED_LIBS=ON'] + return ['-DBUILD_SHARED_LIBS=ON', '-DJSONCPP_WITH_TESTS=OFF'] ",@mdorier can you condition this on whether `self.run_tests` is `True`? by default it will be off. Otherwise I think the result may be unexpected given the python test dependency.
"@@ -71,13 +71,6 @@ class SnliReader(DatasetReader): @classmethod def from_params(cls, params: Params) -> 'SnliReader': -  - Parameters - ---------- - filename : ``str`` - tokenizer : ``Params``, optional - token_indexers: ``List[Params]``, optional -  tokenizer = Tokenizer.from_params(params.pop('tokenizer', {})) token_indexers = {} token_indexer_params = params.pop('token_indexers', Params({})) ","You'll also need to add this to `predict_entailment` in the model, I think."
"@@ -86,7 +86,7 @@ public class JnlpAccessWithSecuredHudsonTest { public void anonymousCanAlwaysLoadJARs() throws Exception { r.jenkins.setNodes(Collections.singletonList(createNewJnlpSlave(test))); JenkinsRule.WebClient wc = r.createWebClient(); - HtmlPage p = wc.login(alice).goTo(computer/test/); + HtmlPage p = wc.withBasicApiToken(User.getById(alice, true)).goTo(computer/test/); // this fresh WebClient doesn't have a login cookie and represent JNLP launcher JenkinsRule.WebClient jnlpAgent = r.createWebClient(); ",Why does simply `withBasicApiToken(alice)` not work here? Does that user not exist until created here?
"@@ -1 +1,2 @@ from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph +from allennlp.semparse.contexts import atis_tables ","This line doesn't actually do anything, because you're just importing a submodule into a place it was already accessible. Before this line, I could do `from allennlp.semparse.contexts import atis_tables` in code outside of `semparse`, and this line lets me do exactly the same thing. In contrast, the line above takes something that was only accessible in a submodule and makes it accessible here. So before, you had to do `from allennlp.semparse.contexts.table_question_knowledge_graph import TableQuestionKnowledgeGraph`, and after, you can do `from allennlp.semparse.contexts import TableQuestionKnowledgeGraph`."
"@@ -1641,10 +1641,13 @@ namespace Dynamo.Graph.Workspaces notes.Add(noteModel); } + var annotationGuidValue = IdToGuidConverter(annotationViewInfo.Id); var annotationModel = new AnnotationModel(nodes, notes); annotationModel.AnnotationText = annotationViewInfo.Title; annotationModel.FontSize = annotationViewInfo.FontSize; annotationModel.Background = annotationViewInfo.Background; + annotationModel.GUID = annotationGuidValue; + this.AddNewAnnotation(annotationModel); } ",assign the guid to the annotation GUID on deserialize.
"@@ -154,6 +154,12 @@ public abstract class Wrapper { // get all public method. boolean hasMethod = hasMethods(methods); if (hasMethod) { + Map<String, Integer> sameNameMethodCount = new HashMap<>(); + for (Method m : methods) { + sameNameMethodCount.compute(m.getName(), + (key, oldValue) -> oldValue == null ? 1 : oldValue + 1); + } + c3.append( try{); for (Method m : methods) { //ignore Object's method. ","it would be better if we give it a big enough initial size, such as `(int) (methods.size() / 0.75f) + 1`"
"@@ -91,6 +91,11 @@ class EagerFilesetWithSpec(FilesetWithSpec): def files_hash(self): return self._files_hash + def iter_relative_paths(self): + An alternative `__iter__` that joins files with the relative root. + for f in self: + yield os.path.join(self.rel_root, f) + def __repr__(self): return 'EagerFilesetWithSpec(rel_root={!r}, files={!r})'.format(self.rel_root, self.files) ",Better to call this `paths_from_buildroot_iter()` (and below). `relative` is a vague term.
"@@ -130,9 +130,9 @@ ENCODE_DIGESTINFO_SHA(sha3_512, 0x0a, SHA512_DIGEST_LENGTH) *len = sizeof(digestinfo_##name##_der); \ return digestinfo_##name##_der; -static const unsigned char *digestinfo_encoding(int nid, size_t *len) +const unsigned char *rsa_digestinfo_encoding(int md_nid, size_t *len) { - switch (nid) { + switch (md_nid) { #ifndef FIPS_MODE # ifndef OPENSSL_NO_MDC2 MD_CASE(mdc2) ",SHA1 is non FIPS_MODE here but in FIPS_MODE in rsa_aid.c. Why?
"@@ -73,7 +73,7 @@ int uname(struct utsname *buf) return -1; } - strncpy(buf->nodename, uname_nodename, _UTSNAME_LENGTH); + strncpy(buf->nodename, uname_nodename, _UTSNAME_LENGTH - 1); return 0; } ",This assumes that nodename has a null byte at _UTSNAME_LENGTH - 1. It should be followed with buf->nodename[_UTSNAME_LENGTH - 1] = '\0'; to be safe.
"@@ -71,7 +71,7 @@ public class NotebookRestApi { Gson gson = new Gson(); private Notebook notebook; private NotebookServer notebookServer; - private SearchService notebookIndex; + private SearchService noteIndex; private NotebookAuthorization notebookAuthorization; public NotebookRestApi() { ","Term `noteIndex` is little bit confusing for me. Since you are working on naming, how about changing it into `noteSearchService`?"
"@@ -8210,6 +8210,7 @@ main(int argc, char **argv) case 'm': case 'M': case 'O': + case 'r': case 'R': case 's': case 'S': ",Oh could we have 'r' added to usage as well? I spent forever wondering why `zdb -h` wasn't showing the new option :)
"@@ -130,6 +130,10 @@ </div> <% end %> +<% if current_user.created_at < Time.new(2016, 8, 25) %> + <%= render partial: 'projects/index/introductory_popup' %> + <%= javascript_include_tag projects/introdutory_popup%> +<% end %> <% if @projects_by_orgs.length > 0 %> <% @projects_by_orgs.each do |org, projects| %> <%= render partial: projects/index/org_projects, locals: {org: org, projects: projects} %> ",I would change this date to the actual date this will hit production.
"@@ -58,6 +58,12 @@ def docs(request): def _get_popular_item(): Get a single, random item off the popular pages list. + if not settings.DEKIWIKI_ENDPOINT: + # No MindTouch API calls are performed here. But, pending bug 759361, + # a False value also implies that the data behind popular.json is no + # longer available. + return None + try: pages = json.load(open(os.path.join( settings.MDC_PAGES_DIR, 'popular.json'))) ",and this one?
"@@ -143,11 +143,11 @@ public class TopologyAwareNodeSelector } InternalNode chosenNode = null; - int depth = networkLocationSegmentNames.size(); + int depth = topologicalSplitCounters.size() - 1; int chosenDepth = 0; Set<NetworkLocation> locations = new HashSet<>(); for (HostAddress host : split.getAddresses()) { - locations.add(networkLocationCache.get(host)); + locations.add(networkTopology.locate(host)); } if (locations.isEmpty()) { // Add the root location ",This kind of `xxx - 1` calculation looks rare. Maybe we could get the same information from NetworkLocation? I'm also thinking is SegmentNames really needed.
